BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2015-05-13,194.3,160360,30559602.0
TQBR,2015-05-14,199.7,36180,7162295.0
TQBR,2015-05-15,199.8,7810,1553578.0
TQBR,2015-05-18,201.5,21870,4394249.0
TQBR,2015-05-19,203.0,20260,4090886.0
TQBR,2015-05-20,204.0,24050,4886824.0
TQBR,2015-05-21,203.8,7120,1447768.0
TQBR,2015-05-22,203.2,55190,11174350.0
TQBR,2015-05-25,202.9,18390,3765511.0
TQBR,2015-05-26,206.9,14330,2945304.0
TQBR,2015-05-27,199.4,30360,6133666.0
TQBR,2015-05-28,193.4,12340,2442969.0
TQBR,2015-05-29,183.1,37370,7041842.0
TQBR,2015-06-01,186.4,24000,4583549.0
TQBR,2015-06-02,191.7,27590,5237729.0
TQBR,2015-06-03,186.0,24290,4597240.0
TQBR,2015-06-04,190.0,53250,10121476.0
TQBR,2015-06-05,189.0,30980,5837419.0
TQBR,2015-06-08,190.5,2920,554359.0
TQBR,2015-06-09,186.0,27300,5089689.0
TQBR,2015-06-10,183.5,20470,3759642.0
TQBR,2015-06-11,178.5,126100,22244272.0
TQBR,2015-06-15,182.5,27190,4918986.0
TQBR,2015-06-16,187.2,13990,2596813.0
TQBR,2015-06-17,185.0,23040,4290566.0
TQBR,2015-06-18,177.7,45320,8116360.0
TQBR,2015-06-19,180.0,38270,6900790.0
TQBR,2015-06-22,184.2,12040,2201435.0
TQBR,2015-06-23,180.0,149690,26955995.0
TQBR,2015-06-24,183.9,34560,6228297.0
TQBR,2015-06-25,180.0,7620,1374761.0
TQBR,2015-06-26,180.0,81770,14728817.0
TQBR,2015-06-29,180.0,24180,4341316.0
TQBR,2015-06-30,180.4,11770,2115319.0
TQBR,2015-07-01,179.9,3910,702415.0
TQBR,2015-07-02,180.1,32060,5771051.0
TQBR,2015-07-03,182.1,9550,1737393.0
TQBR,2015-07-06,181.0,11180,2002567.0
TQBR,2015-07-07,181.8,20510,3728220.0
TQBR,2015-07-08,181.8,17390,3127124.0
TQBR,2015-07-09,180.6,6950,1249502.0
TQBR,2015-07-10,180.0,29810,5329200.0
TQBR,2015-07-13,180.1,5790,1035436.0
TQBR,2015-07-14,178.1,3760,670889.0
TQBR,2015-07-15,179.8,13420,2408334.0
TQBR,2015-07-16,179.8,4660,835694.0
TQBR,2015-07-17,180.3,2030,365364.0
TQBR,2015-07-20,176.2,19420,3446227.0
TQBR,2015-07-21,173.3,15190,2648387.0
TQBR,2015-07-22,171.0,14200,2437239.0
TQBR,2015-07-23,161.6,92160,15039278.0
TQBR,2015-07-24,151.2,41010,6325197.0
TQBR,2015-07-27,148.7,158770,23374568.0
TQBR,2015-07-28,158.4,33050,5058337.0
TQBR,2015-07-29,163.9,63380,10236150.0
TQBR,2015-07-30,167.9,35880,6098799.0
TQBR,2015-07-31,172.8,38870,6573573.0
TQBR,2015-08-03,168.3,6930,1182261.0
TQBR,2015-08-04,161.8,25660,4211090.0
TQBR,2015-08-05,164.8,35190,5864122.0
TQBR,2015-08-06,159.5,32370,5203838.0
TQBR,2015-08-07,165.0,41920,6891092.0
TQBR,2015-08-10,169.3,21680,3584578.0
TQBR,2015-08-11,172.0,17700,3022288.0
TQBR,2015-08-12,173.0,32250,5538559.0
TQBR,2015-08-13,173.6,23240,4030622.0
TQBR,2015-08-14,181.5,32830,5860294.0
TQBR,2015-08-17,180.1,47860,8642969.0
TQBR,2015-08-18,183.4,19180,3467231.0
TQBR,2015-08-19,180.6,17470,3197940.0
TQBR,2015-08-20,184.9,25840,4707647.0
TQBR,2015-08-21,182.9,11250,2061411.0
TQBR,2015-08-24,180.2,23230,4190449.0
TQBR,2015-08-25,180.0,14890,2684771.0
TQBR,2015-08-26,183.0,31250,5647740.0
TQBR,2015-08-27,188.9,82000,15199322.0
TQBR,2015-08-28,193.2,57470,11018073.0
TQBR,2015-08-31,201.0,70210,13967332.0
TQBR,2015-09-01,204.6,212890,43031763.0
TQBR,2015-09-02,187.0,78810,15244936.0
TQBR,2015-09-03,181.0,18960,3488452.0
TQBR,2015-09-04,182.7,16280,2953274.0
TQBR,2015-09-07,186.7,10510,1953563.0
TQBR,2015-09-08,186.5,7690,1438015.0
TQBR,2015-09-09,194.5,44630,8564334.0
TQBR,2015-09-10,198.0,22020,4376418.0
TQBR,2015-09-11,198.3,35250,6979832.0
TQBR,2015-09-14,197.7,29820,5971549.0
TQBR,2015-09-15,195.0,21250,4207580.0
TQBR,2015-09-16,198.2,17450,3420234.0
TQBR,2015-09-17,191.4,14970,2870874.0
TQBR,2015-09-18,181.0,52830,9718311.0
TQBR,2015-09-21,182.1,13790,2506179.0
TQBR,2015-09-22,180.0,34640,6230251.0
TQBR,2015-09-23,180.3,24870,4475510.0
TQBR,2015-09-24,180.3,18040,3250687.0
TQBR,2015-09-25,190.0,120440,22433802.0
TQBR,2015-09-28,190.0,33970,6442978.0
TQBR,2015-09-29,190.9,250990,47693798.0
TQBR,2015-09-30,191.1,7670,1461767.0
TQBR,2015-10-01,191.0,13120,2522817.0
TQBR,2015-10-02,192.6,7610,1450904.0
TQBR,2015-10-05,201.5,64150,12505604.0
TQBR,2015-10-06,208.8,296130,59284983.0
TQBR,2015-10-07,219.1,109260,23386709.0
TQBR,2015-10-08,220.5,85520,18863462.0
TQBR,2015-10-09,220.5,34210,7557071.0
TQBR,2015-10-12,221.0,41710,9198400.0
TQBR,2015-10-13,222.7,28740,6391905.0
TQBR,2015-10-14,221.2,8320,1836455.0
TQBR,2015-10-15,222.3,182960,40330455.0
TQBR,2015-10-16,223.4,4880,1085706.0
TQBR,2015-10-19,220.9,43590,9537654.0
TQBR,2015-10-20,221.2,51840,11443740.0
TQBR,2015-10-21,220.0,32120,7070175.0
TQBR,2015-10-22,220.4,96650,21263728.0
TQBR,2015-10-23,220.9,29440,6485696.0
TQBR,2015-10-26,220.0,11650,2566722.0
TQBR,2015-10-27,224.0,103790,22857093.0
TQBR,2015-10-28,221.5,269460,59284254.0
TQBR,2015-10-29,220.0,4700,1037911.0
TQBR,2015-10-30,222.5,10310,2282204.0
TQBR,2015-11-02,221.2,16090,3615413.0
TQBR,2015-11-03,241.0,57710,13765701.0
TQBR,2015-11-05,244.2,68690,17016758.0
TQBR,2015-11-06,240.0,14650,3519778.0
TQBR,2015-11-09,235.0,25100,6099741.0
TQBR,2015-11-10,231.9,36430,8472563.0
TQBR,2015-11-11,232.7,13060,3024986.0
